Site,Focal_sp,Plot,Tree,Period,Growth,preceding_dbh,growth_no_negs,growth_rate,total_nbh_ba,number_neighbours,total_nci,intra_nci,inter_nci,PC1,PC2,log_total_nci,log_p1_intra_nci,log_p1_inter_nci,std_total_nci,plot_intra_nci,plot_inter_nci,std_intra_nci,std_inter_nci,std_preceding_dbh,std_PC1,std_PC2,site_climate
DOG,VIMI,D,3,2,24,312.45,10.55,0.028513513513513514,0.8987782422655038,69,176.11123827733707,0,176.11123827733707,-2.0781457358732203,0.3753429060428675,5.171115831054418,0,5.176778000016213,1.1348497176106132,-5.876321595436587,1.1425266751361367,-1.3948497118424814,1.2428578649714763,-0.567736894748534,-0.8846218873715912,0.3337073232438799,wet
DOG,VIMI,D,4,2,29.119999999999997,222.43,21.69,0.05862162162162163,1.4513529741054125,68,170.5584944814985,0,170.5584944814985,-2.0781457358732203,0.3753429060428675,5.139078314024231,0,5.1449242841467715,1.0914121834918882,-5.876321595436587,1.0993383447613656,-1.3948497118424814,1.212478246048827,-1.3615453929111156,-0.8846218873715912,0.3337073232438799,wet
DOG,VIMI,D,5,2,57.56,215.47,32.09,0.08672972972972974,0.9765161670804199,48,73.87127118692761,0,73.87127118692761,-2.0781457358732203,0.3753429060428675,4.302323999825338,0,4.315770254687048,-0.04308722349268226,-5.876321595436587,-0.024856342685837758,-1.3948497118424814,0.42169504366174226,-1.4229196113871385,-0.8846218873715912,0.3337073232438799,wet
DOG,VIMI,D,6,2,38.36,570.38,28.98,0.07832432432432433,0.443713834004042,52,70.580717328065,0,70.580717328065,-2.0781457358732203,0.3753429060428675,4.256756981528787,0,4.270825726635319,-0.10486850667015317,-5.876321595436587,-0.08579363282781313,-1.3948497118424814,0.3788304171149945,1.7067246241480973,-0.8846218873715912,0.3337073232438799,wet
DOG,VIMI,D,7,2,56.260000000000005,456.11,28.15,0.07608108108108108,0.4852260539304141,46,79.76383732697226,0,79.76383732697226,-2.0781457358732203,0.3753429060428675,4.3790702354162026,0,4.391529307508647,0.06096788239523036,-5.876321595436587,0.07786030787855654,-1.3948497118424814,0.49394818876086605,0.699076356151672,-0.8846218873715912,0.3337073232438799,wet
DOG,VIMI,E,1,2,62.04,418.44,37.6,0.10162162162162162,1.2467512547532336,59,118.54753543912447,0,118.54753543912447,-1.176782343910464,-0.4185610593131446,4.775314023085063,0,4.783714078377109,0.5982084254117657,-5.876321595436587,0.6095975005390186,-1.3948497118424814,0.8679837937459736,0.36689721678503706,-0.3620077818033333,-0.4577554415576312,wet
DOG,VIMI,E,2,2,57.53999999999999,573.47,36.07,0.09748648648648649,0.9923874931663554,71,56.271849035054245,0,56.271849035054245,-1.176782343910464,-0.4185610593131446,4.030194392956032,0,4.047809212161059,-0.4120496206710594,-5.876321595436587,-0.38816686129577405,-1.3948497118424814,0.16613445564680318,1.7339726607990906,-0.3620077818033333,-0.4577554415576312,wet
DOG,VIMI,E,3,2,37.22,211.11,21.11,0.05705405405405405,2.2919716969731723,49,115.17041036462403,0,115.17041036462403,-1.176782343910464,-0.4185610593131446,4.746412860795281,0,4.755058167968349,0.5590232656551484,-5.876321595436587,0.5707448614624375,-1.3948497118424814,0.840653995185961,-1.4613666792830378,-0.3620077818033333,-0.4577554415576312,wet
DOG,VIMI,E,4,2,41.08,168.01,25.07,0.06775675675675676,1.8988288653121286,72,133.1861186839045,0,133.1861186839045,-1.176782343910464,-0.4185610593131446,4.891747538590823,0,4.89922778166076,0.7560728690757108,-5.876321595436587,0.7662148321142502,-1.3948497118424814,0.9781518601808169,-1.8414282908227766,-0.3620077818033333,-0.4577554415576312,wet
DOG,VIMI,E,5,2,42.38,416.41,25.97,0.07018918918918919,1.448344113741437,65,181.8507200130131,0,181.8507200130131,-1.176782343910464,-0.4185610593131446,5.20318613080384,0,5.20867008231262,1.1783316996334618,-5.876321595436587,1.185767023992201,-1.3948497118424814,1.2732740748348939,0.348996403062864,-0.3620077818033333,-0.4577554415576312,wet
DOG,VIMI,E,6,2,42.92,331.41,22.51,0.06083783783783784,0.5707786904711347,36,52.49892148549754,0,52.49892148549754,-1.176782343910464,-0.4185610593131446,3.960792626253185,0,3.979661494549184,-0.5061468506846787,-5.876321595436587,-0.4805638097262635,-1.3948497118424814,0.1011404153915754,-0.40054505821040265,-0.3620077818033333,-0.4577554415576312,wet
DOG,VIMI,E,7,2,24.08,294.91,9.17,0.024783783783783785,1.3441806823208504,76,276.1195198826311,0,276.1195198826311,-1.176782343910464,-0.4185610593131446,5.620833815034079,0,5.624448892847422,1.7445923594799786,-5.876321595436587,1.749493802550956,-1.3948497118424814,1.6698118562331743,-0.7224069798159818,-0.3620077818033333,-0.4577554415576312,wet
GRA,AMYG,A,1,2,19.8,423.94,9.86,0.026720867208672085,0.39384811921177454,5,10.434816627258488,7.811111111111111,2.6237055161473766,-2.213398287084574,-0.263273590741543,2.3451479675197993,2.1760135513045826,1.287497125537782,-2.6966917646785507,-2.9260098472277307,-4.130690051468522,-0.06557170964824456,-2.4664384486542814,0.41539695839683666,-0.9630418583926322,-0.30294547136231503,dry
GRA,AMYG,A,2,2,58.58,538.02,38.56,0.10449864498644987,0.4243898975918112,10,11.319750403535233,8.583333333333332,2.7364170702018997,-2.213398287084574,-0.263273590741543,2.4265490233742857,2.26002547857525,1.318127149628832,-2.5863254982276294,-2.812103674231833,-4.089160843219995,-0.014250702581956974,-2.4372258926281147,1.4213697807739454,-0.9630418583926322,-0.30294547136231503,dry
GRA,AMYG,A,3,2,95.03999999999999,275,51.04,0.13831978319783197,0.40484683509199243,7,27.329707792207792,12.504166666666666,14.825541125541125,-2.213398287084574,-0.263273590741543,3.3079743080499533,2.602998279799556,2.761625161792617,-1.3912596995850173,-2.3470897113539264,-2.1320180941549944,0.19526370956178996,-1.0605287529638885,-0.8979760444506967,-0.9630418583926322,-0.30294547136231503,dry
GRA,AMYG,A,4,2,35.86,312.2,14.66,0.0397289972899729,0.7549600575749802,39,93.81289218191047,55.05004440262562,38.76284777928484,-2.213398287084574,-0.263273590741543,4.541302289871663,4.026244941714566,3.682933003450967,0.2809275126599626,-0.4174044183880539,-0.8828781945748801,1.0646932580339301,-0.18185634768636824,-0.5699414284581612,-0.9630418583926322,-0.30294547136231503,dry
GRA,AMYG,A,5,2,38.28,509.83,26.45,0.07168021680216802,0.09621127501618741,1,10,0,10,-2.213398287084574,-0.263273590741543,2.302585092994046,0,2.3978952727983707,-2.754399929536065,-5.876321595436587,-2.6251752089308025,-1.3948497118424814,-1.407426284910021,1.1727865596763762,-0.9630418583926322,-0.30294547136231503,dry
GRA,AMYG,A,6,2,8.28,367.86,0,0,1.0812678617253912,28,111.25045694724857,12.140757575757576,99.10969937149099,-2.213398287084574,-0.263273590741543,4.711784028428912,2.57571866556177,4.606266578445073,0.5120723397769522,-2.384076322179072,0.36900826182499147,0.17859920345478825,0.6987480459039572,-0.079124043346749,-0.9630418583926322,-0.30294547136231503,dry
GRA,AMYG,A,7,2,33.16,284.39,22.77,0.06170731707317073,0.7593182319836725,28,92.01652241543603,40.500005890154625,51.51651652528141,-2.213398287084574,-0.263273590741543,4.521968152396553,3.7256935691680795,3.9611277206027737,0.2547136442306498,-0.8249019934066386,-0.5056925185892936,0.8810931477240433,0.08346433037850423,-0.815173758317097,-0.9630418583926322,-0.30294547136231503,dry
GRA,AMYG,A,8,2,70.66,342.85,44.81,0.12143631436314364,0.47966936192437715,9,42.00160400245506,38.43215955801062,3.569444444444444,-2.213398287084574,-0.263273590741543,3.7377078080887727,3.674581715804167,1.5193916317493166,-0.8086126875738425,-0.8942011489021883,-3.8162797457005233,0.8498700598497545,-2.245275342979672,-0.2996655956578595,-0.9630418583926322,-0.30294547136231503,dry
GRA,AMYG,B,1,2,21,256.61,15.39,0.041707317073170734,1.356609608256615,48,54.92638415201261,6.000000000000001,48.92638415201261,0.447567898244771,-0.750747434535033,4.005993818718049,1.9459101490553135,3.9105496035447516,-0.44486156637099117,-3.2379917145060118,-0.5742680165999118,-0.2061367307882217,0.035226820872685145,-1.0601415441308775,0.5797969958291463,-0.7889203663286132,dry
GRA,AMYG,B,2,2,22.18,196.28,12.9,0.034959349593495934,1.4938791430607308,36,59.5788716501402,0.7,58.8788716501402,0.447567898244771,-0.750747434535033,4.0873010087060075,0.5306282510621704,4.092323715855853,-0.3346225663925638,-5.156878114902348,-0.3278126125192903,-1.070700783148143,0.2085889581080382,-1.5921396189381265,0.5797969958291463,-0.7889203663286132,dry
GRA,AMYG,B,3,2,11,327.92,3.08,0.00834688346883469,1.3527014669955495,12,56.625419485055744,3.1797752808988764,53.44564420415687,0.447567898244771,-0.750747434535033,4.036457991900363,1.4302574845410068,3.997202849928536,-0.4035572243160598,-3.9371307953263837,-0.4567806550560261,-0.5211374086565963,0.11787000807067345,-0.4313203487967992,0.5797969958291463,-0.7889203663286132,dry
GRA,AMYG,C,1,2,24.540000000000003,314.66,11.88,0.03219512195121951,0.6672075207785835,30,45.79345730767314,26.038888888888888,19.754568418784245,-2.6742927320472196,-0.6426042492548468,3.8241412273713453,3.297276158943244,3.0327663872046897,-0.691423374945549,-1.405764606953214,-1.7643957775212629,0.6193825352935853,-0.8019351516396215,-0.5482488167554287,-1.2302703039488994,-0.6811097139685178,dry
GRA,AMYG,C,2,2,48.84,384.81,36.03,0.09764227642276423,1.2717921043968345,15,26.494089553969395,21.559830485969727,4.93425906799967,-2.6742927320472196,-0.6426042492548468,3.276921672416748,3.116170912681847,1.7807421791562283,-1.4333618986575227,-1.651313140135335,-3.461931956849139,0.5087493915831911,-1.996019335674585,0.07034334216597878,-1.2302703039488994,-0.6811097139685178,dry
GRA,AMYG,C,3,2,26.28,341.76,15.52,0.04205962059620596,0.9908865972761032,9,31.569635751274877,28.970689655172414,2.598946096102464,-2.6742927320472196,-0.6426042492548468,3.4521957646913304,3.400219892581075,1.2806410515194522,-1.195719438533908,-1.2661900594628779,-4.139985745289335,0.6822685593748563,-2.4729772435891024,-0.3092773626318346,-1.2302703039488994,-0.6811097139685178,dry
GRA,AMYG,C,4,2,45.32,503.24,31.08,0.08422764227642277,0.5674666664160877,13,40.66091019686531,37.236298657393995,3.4246115394713206,-2.6742927320472196,-0.6426042492548468,3.7052671935095423,3.6437852910663455,1.487182486916231,-0.8525967547938459,-0.9359559686974748,-3.8599499785186246,0.8310572128775132,-2.2759939426515006,1.114675051090602,-1.2302703039488994,-0.6811097139685178,dry
GRA,AMYG,C,5,2,38.879999999999995,629.99,27.89,0.07558265582655826,0.8959296031268612,20,39.926536668573895,35.77090254706533,4.155634121508556,-2.6742927320472196,-0.6426042492548468,3.6870411822413973,3.6047068407575282,1.6400901208655878,-0.8773081887530494,-0.9889398349876354,-3.652632708568194,0.8071850617485792,-2.13016242745921,2.2323736418716202,-1.2302703039488994,-0.6811097139685178,dry
GRA,AMYG,C,6,2,22.599999999999998,569.67,15.93,0.04317073170731707,0.5151465823632033,32,33.45624310703496,18.03293821355285,15.423304893482106,-2.6742927320472196,-0.6426042492548468,3.5102384091303147,2.9461710684203823,2.7987013562127556,-1.1170232853400186,-1.8818045988937508,-2.0817489531788134,0.40490028953245655,-1.0251683365464614,1.7004637484127556,-1.2302703039488994,-0.6811097139685178,dry
GRA,AMYG,C,7,2,87.30000000000001,219.72,48.58,0.13165311653116532,0.3077025070576889,7,19.846649315596686,16.315789473684212,3.5308598419124735,-2.6742927320472196,-0.6426042492548468,2.988035192663009,2.8516187715989316,1.5109117320598993,-1.8250438229751234,-2.010001756473589,-3.8277770765247374,0.3471404064902108,-2.2533628176756437,-1.3854425383234752,-1.2302703039488994,-0.6811097139685178,dry
GRA,AMYG,C,8,2,16.4,463.67,8.73,0.023658536585365854,0.45357529334366026,7,29.68773422412443,28.68480725623583,1.0029269678886048,-2.6742927320472196,-0.6426042492548468,3.3907339714184546,3.390635374733253,0.6946095946552974,-1.2790513877537262,-1.279185068427962,-4.934546740081715,0.676413591822329,-3.031888876040038,0.7657414555308002,-1.2302703039488994,-0.6811097139685178,dry
GRA,OBLI,A,1,2,11.379999999999999,424.62,7.76,0.02102981029810298,0.8837999138913512,10,51.665794723294724,3.6285714285714286,48.0372232947233,-2.213398287084574,-0.263273590741543,3.944795951785402,1.5322482737429703,3.8925796687917016,-0.527835675456141,-3.7988482816852134,-0.5986322534791743,-0.45883351701432273,0.01808848222170703,0.42139329008702286,-0.9630418583926322,-0.30294547136231503,dry
GRA,OBLI,A,2,2,48.6,363.8,34.8,0.09430894308943089,0.5160435070658032,20,81.33450388508741,71.53173194497437,9.802771940113042,-2.213398287084574,-0.263273590741543,4.398570328551291,4.284024148105448,2.379802762319921,0.08740675904336877,-0.06789877279912054,-2.6497056380667607,1.2221648088305936,-1.4246815268397899,-0.11492567079109563,-0.9630418583926322,-0.30294547136231503,dry
GRA,OBLI,A,3,2,20.22,416.11,11.11,0.03010840108401084,1.7016515147985454,16,129.12566769570634,75.57875457875457,53.54691311695178,-2.213398287084574,-0.263273590741543,4.860786098351555,4.338319682907692,3.999061122537705,0.7140943157598946,0.005716924174046562,-0.4542611470745988,1.255332736478252,0.11964228525027581,0.34635096261131115,-0.9630418583926322,-0.30294547136231503,dry
GRA,OBLI,A,4,2,16.299999999999997,302.04,13.26,0.035934959349593495,0.49566242472563943,30,119.34574716504217,15.462857142857143,103.88289002218502,-2.213398287084574,-0.263273590741543,4.782024718844907,2.8011067611610145,4.652844394588622,0.6073070105410056,-2.078487624923852,0.4321600184359918,0.3162837492412365,0.7431703767393909,-0.6595336784174126,-0.9630418583926322,-0.30294547136231503,dry
GRA,OBLI,A,5,2,35.8,249,35.8,0.09701897018970189,0.8997191492652541,51,197.32781945247288,18.576133662753108,178.75168578971977,-2.213398287084574,-0.263273590741543,5.284866403861693,2.9743111540059606,5.1915763750813495,1.2890765380812799,-1.843651332316454,1.162590805611288,0.42209043833752546,1.2569714144548683,-1.127247550251931,-0.9630418583926322,-0.30294547136231503,dry
GRA,OBLI,A,6,2,24.119999999999997,278.51,16.61,0.04501355013550135,1.1601084855617174,22,83.62303071004311,55.051289839065525,28.57174087097759,-2.213398287084574,-0.263273590741543,4.4263189691133284,4.026267161547155,3.386819205008605,0.1250292914021039,-0.41737429199794424,-1.2843591586191918,1.0647068316326125,-0.46426686428945896,-0.86702439116753,-0.9630418583926322,-0.30294547136231503,dry
GRA,OBLI,A,7,2,9.62,267.1,8.52,0.02308943089430894,1.6789912069882023,12,61.647965420483004,0.15,61.497965420483006,-2.213398287084574,-0.263273590741543,4.121440226964928,0.13976194237515863,4.135134002940215,-0.28833547565106765,-5.686827692563276,-0.26976899746300353,-1.3094722676478645,0.24941811012668202,-0.9676393096749176,-0.9630418583926322,-0.30294547136231503,dry
GRA,OBLI,A,8,2,9.68,283.3,6.38,0.017289972899728997,0.5623537243723703,16,66.4442307778549,58.80129633134902,7.642934446505874,-2.213398287084574,-0.263273590741543,4.196362960891339,4.091027338503382,2.156742160165303,-0.186752734138042,-0.3295702841711116,-2.9521386420821822,1.1042673750835064,-1.6374195357392431,-0.8247855252910716,-0.9630418583926322,-0.30294547136231503,dry
GRA,OBLI,A,9,2,0,222,1,0.0027100271002710027,1.1752006966695625,24,137.62001390538427,79.40839953259967,58.21161437278459,-2.213398287084574,-0.263273590741543,4.924496364816214,4.387118642526626,4.081117711376938,0.8004748199251875,0.07188018118951557,-0.3430060871393377,1.28514292930197,0.19790153479107622,-1.3653371908916747,-0.9630418583926322,-0.30294547136231503,dry
GRA,OBLI,A,10,2,23.439999999999998,387,23.44,0.06352303523035231,1.4358013050719798,22,63.88227610729639,48.84275725658189,15.039518850714503,-2.213398287084574,-0.263273590741543,4.157041953696646,3.9088731951115414,2.775055605150206,-0.24006546714393567,-0.5765409470659612,-2.1138086511127887,0.9929934835794104,-1.0477198313034426,0.0896550574623135,-0.9630418583926322,-0.30294547136231503,dry
GRA,OBLI,B,1,2,40.8,377.59,30.21,0.081869918699187,2.1501869081276843,9,46.19879433281495,5,41.19879433281495,0.447567898244771,-0.750747434535033,3.8329537010548513,1.791759469228055,3.742391650321385,-0.6794751292079976,-3.446994347516308,-0.8022621780573236,-0.3003039328237112,-0.12514927335371412,0.0066764086319434195,0.5797969958291463,-0.7889203663286132,dry
GRA,OBLI,B,2,2,6.18,329.6,4.58,0.012411924119241193,1.3306639799287803,11,43.042066219732504,8.189655172413794,34.85241104731871,0.447567898244771,-0.750747434535033,3.762177921665277,2.218078413619425,3.57941081854483,-0.7754352914489504,-2.8689769039356894,-1.0232370255875436,-0.03987522622932176,-0.2805878281949116,-0.416505882268104,0.5797969958291463,-0.7889203663286132,dry
GRA,OBLI,B,3,2,23.68,395.6,19.08,0.05170731707317073,1.6643231108885914,29,60.026932192135334,23.60723495913369,36.41969723300164,0.447567898244771,-0.750747434535033,4.09479333137908,3.2030405037280296,3.622197229765687,-0.32446422542520886,-1.5335324512825486,-0.9652257822233149,0.5618160815254805,-0.2397814471345354,0.1654910170734913,0.5797969958291463,-0.7889203663286132,dry
GRA,OBLI,B,4,2,61.94,431.23,33.71,0.0913550135501355,0.14744672420541993,6,10.134173803181938,0.9375,9.1966738031819375,0.447567898244771,-0.750747434535033,2.315913257408124,0.661398482245365,2.3220615693815385,-2.736329159696723,-4.979575473958562,-2.727993073261993,-0.9908161741807678,-1.4797506259928355,0.47968116136956757,0.5797969958291463,-0.7889203663286132,dry
GRA,OBLI,B,5,2,17.62,264.3,13.32,0.036097560975609753,1.3416124303265407,13,72.4066969899453,24.903828463203464,47.50286852674184,0.447567898244771,-0.750747434535033,4.282298794974945,3.254390774893722,3.8816229410757233,-0.07023806411818437,-1.4639100409795316,-0.6134877503500445,0.5931848135015937,0.00763879986706613,-0.9923300872227431,0.5797969958291463,-0.7889203663286132,dry
GRA,OBLI,B,6,2,18.44,579.07,8.37,0.022682926829268292,0.7766833853763901,22,47.65555842374273,34.53534416328231,13.120214260460424,0.447567898244771,-0.750747434535033,3.863999274372402,3.5705278114235237,2.647607406203539,-0.6373825054586024,-1.0352809029125263,-2.286607169952426,0.7863058572956451,-1.1692700997947896,1.7833542158947413,0.5797969958291463,-0.7889203663286132,dry
GRA,OVAT,A,2,2,25.8,262.54,17.26,0.04677506775067751,1.0846262242720786,21,76.79102527492994,0,76.79102527492994,-2.213398287084574,-0.263273590741543,4.341087774925802,0,4.35402606816692,0.009469995654807632,-5.876321595436587,0.02701216515469805,-1.3948497118424814,0.4581804898137059,-1.0078500045385188,-0.9630418583926322,-0.30294547136231503,dry
GRA,VIMI,A,10,2,20.18,173.23,13.95,0.03780487804878049,0.9765397290253218,31,104.81207601809926,0,104.81207601809926,-2.213398287084574,-0.263273590741543,4.652168994428906,0,4.661664652968367,0.43124428837320883,-5.876321595436587,0.4441188189243429,-1.3948497118424814,0.751582459319465,-1.7953976269657597,-0.9630418583926322,-0.30294547136231503,dry
GRA,VIMI,A,11,2,8.9,192.45,5.45,0.014769647696476965,0.7584409422351577,31,122.43134750581815,0,122.43134750581815,-2.213398287084574,-0.263273590741543,4.807550444362085,0,4.815685110862398,0.6419156405422916,-5.876321595436587,0.6529448926943496,-1.3948497118424814,0.8984753002140925,-1.6259130753696163,-0.9630418583926322,-0.30294547136231503,dry
GRA,VIMI,A,1,2,22.46,322.86,10.6,0.028726287262872626,1.4328442809867883,10,49.078064576900154,8.0625,41.015564576900154,-2.213398287084574,-0.263273590741543,3.893412185016679,2.204145020180793,3.7380401347979357,-0.597503500214907,-2.887868263472383,-0.8081621079376542,-0.048386824598177086,-0.12929941344663837,-0.47594011107965484,-0.9630418583926322,-0.30294547136231503,dry
GRA,VIMI,A,2,2,31.38,441.81,12.57,0.034065040650406504,1.2996674560121368,33,36.67256619640904,0,36.67256619640904,-2.213398287084574,-0.263273590741543,3.602028960447592,0,3.6289321424632917,-0.9925705944256757,-5.876321595436587,-0.9560943629621657,-1.3948497118424814,-0.23335820652834824,0.5729770279609928,-0.9630418583926322,-0.30294547136231503,dry
GRA,VIMI,A,3,2,10.42,137.08,5.34,0.014471544715447154,1.0443030971650904,21,45.82131474356197,5.784090584980463,40.0372241585815,-2.213398287084574,-0.263273590741543,3.8247493702750206,1.9145802511393204,3.7144795611135333,-0.6905988345136995,-3.2804698350288928,-0.8401063195414649,-0.22527546459148895,-0.15176967258578625,-2.1141732013778602,-0.9630418583926322,-0.30294547136231503,dry
GRA,VIMI,A,4,2,76.34,372.48,47.86,0.1297018970189702,2.027122869904938,28,69.85562364986978,17.35467008492102,52.500953564948766,-2.213398287084574,-0.263273590741543,4.246430592839705,2.9098840426614654,3.979699477387024,-0.11886936886501709,-1.9310037586783515,-0.4805123113279001,0.3827333572183331,0.10117664049460277,-0.03838426039283729,-0.9630418583926322,-0.30294547136231503,dry
GRA,VIMI,A,6,2,33.4,423.88,11.52,0.03121951219512195,0.7876703202841571,6,42.3419501854796,8.833333333333332,33.50861685214626,-2.213398287084574,-0.263273590741543,3.745778324765956,2.2857779746776643,3.5412090566818475,-0.7976704118915361,-2.7771875811077322,-1.075032248443147,0.0014809212169891257,-0.317021724080966,0.4148678703065261,-0.9630418583926322,-0.30294547136231503,dry
GRA,VIMI,A,8,2,28.439999999999998,341.2,11.24,0.03046070460704607,1.1643692705981485,6,88.7999984029731,6.85,81.9499984029731,-2.213398287084574,-0.263273590741543,4.486386632013587,2.060513531794317,4.418237997383567,0.20647103216508486,-3.08260862588662,0.11407284041081088,-0.1361280878913648,0.5194208784668005,-0.31421551814139964,-0.9630418583926322,-0.30294547136231503,dry
GRA,VIMI,B,1,2,20.86,281.27,6.59,0.017859078590785907,1.3770197503288246,22,42.88257720453639,0.6363636363636362,42.24621356817275,0.447567898244771,-0.750747434535033,3.7584656176741835,0.49247648509779407,3.766909681988678,-0.7804685570144516,-5.208605551651136,-0.7690198129867553,-1.0940068435405073,-0.10176586459102224,-0.8426863390132452,0.5797969958291463,-0.7889203663286132,dry
GRA,VIMI,B,2,2,29.220000000000002,359.36,1.86,0.0050406504065040655,1.1049091318418178,8,35.54921422296283,30.933563218390805,4.615651004572028,0.447567898244771,-0.750747434535033,3.5709180525721336,3.4636575951885593,1.7255575217320136,-1.0347518009477488,-1.1801791064658105,-3.536753155927579,0.7210212328291703,-2.048650208311108,-0.15407818947407564,0.5797969958291463,-0.7889203663286132,dry
GRA,VIMI,C,1,2,27.799999999999997,311.42,12.38,0.033550135501355015,0.5869382576830372,9,69.9114107071045,2.062894248608534,67.84851645849596,-2.6742927320472196,-0.6426042492548468,4.2472288792232415,1.1193603018248257,4.231908677498738,-0.11778702556142312,-4.358655564830999,-0.13855866602553452,-0.7110575429687266,0.3417143353614819,-0.576819573632198,-1.2302703039488994,-0.6811097139685178,dry
GRA,VIMI,C,2,2,15.4,375.83,7.57,0.02051490514905149,0.613729759832851,11,27.26494952818482,6.833333333333333,20.43161619485149,-2.6742927320472196,-0.6426042492548468,3.3056019772185934,2.0583881324820035,3.064867224040313,-1.3944761848491842,-3.0854903131614964,-1.7208723922984572,-0.13742644678717367,-0.7713198477874287,-0.008843508683832374,-1.2302703039488994,-0.6811097139685178,dry
GRA,VIMI,C,3,2,54.519999999999996,346.31,30.21,0.081869918699187,1.7370823967457312,9,148.32302783006375,0,148.32302783006375,-2.6742927320472196,-0.6426042492548468,4.999392515781669,0,5.006111931299034,0.9020215193731437,-5.876321595436587,0.9111319270404549,-1.3948497118424814,1.0800897235117706,-0.26915484911661847,-1.2302703039488994,-0.6811097139685178,dry
GRA,VIMI,C,4,2,40.14,383.67,30.47,0.08257452574525745,1.3022930420723742,32,61.14445409692041,0,61.14445409692041,-2.6742927320472196,-0.6426042492548468,4.11323916459298,0,4.129461579814543,-0.2994547495403531,-5.876321595436587,-0.27745985792591205,-1.3948497118424814,0.24400819017786832,0.06029066845007862,-1.2302703039488994,-0.6811097139685178,dry
GRA,VIMI,C,5,2,37.94,457.17,14.77,0.04002710027100271,0.709855426449228,38,48.58518176172895,0,48.58518176172895,-2.6742927320472196,-0.6426042492548468,3.883318582392338,0,3.903692034290923,-0.6111887432992119,-5.876321595436587,-0.5835657377108842,-1.3948497118424814,0.028686599897497528,0.7084235790804915,-1.2302703039488994,-0.6811097139685178,dry
GRA,VIMI,C,6,2,44,389.43,27.57,0.07471544715447155,0.5775417540561503,2,3.9833887043189367,0,3.9833887043189367,-2.6742927320472196,-0.6426042492548468,1.3821328902786385,0,1.6061101223414258,-4.002379725299695,-5.876321595436587,-3.698703923882938,-1.3948497118424814,-2.162569930884785,0.11108312511989049,-1.2302703039488994,-0.6811097139685178,dry
GRA,VIMI,C,7,2,19.86,372.2,1.66,0.004498644986449864,0.1586959820997616,34,48.988012063409116,2.9036144578313254,46.08439760557779,-2.6742927320472196,-0.6426042492548468,3.89157561641134,1.3619029079957314,3.8519416851152455,-0.5999935811840599,-4.029808209998025,-0.6537305871234146,-0.5628936904115799,-0.020668894246886785,-0.04085333814762007,-1.2302703039488994,-0.6811097139685178,dry
FREY,OBLI,A,1,2,35.66,365.6,20.06,0.0539247311827957,0.8065615023083559,23,67.284627092232,16.850728262965106,50.433898829266894,1.485899824810408,1.3325032214321149,4.208931786965648,2.8820443064390537,3.9402974653767964,-0.16971150054554124,-1.9687498015716844,-0.5339348733644032,0.3657266851205628,0.0635980385329807,-0.09905302808177929,1.1818260064631707,1.287924435935271,dry
FREY,OBLI,A,2,2,31.98,292.8,15.18,0.04080645161290322,0.8537992748458956,31,74.48865017271444,16.252547082432848,58.236103090281595,1.485899824810408,1.3325032214321149,4.310646767104607,2.847959789529783,4.081531205505325,-0.03180293803089724,-2.014962726398902,-0.34244545800903453,0.3449052161937043,0.19829589361874456,-0.741013244325236,1.1818260064631707,1.287924435935271,dry
FREY,OBLI,A,3,2,29.52,351.69,17.83,0.04793010752688172,0.9196988931439218,23,75.2703145781602,17.20801282051282,58.062301757647376,1.485899824810408,1.3325032214321149,4.321085828367589,2.901861762057953,4.0785928487640515,-0.017649310602435905,-1.9418806342831842,-0.3464293800802045,0.3778327254519155,0.19549351544645993,-0.22171328368543997,1.1818260064631707,1.287924435935271,dry
FREY,OBLI,A,4,2,54.78,422.17,35.61,0.0957258064516129,0.9821796732366789,19,80.91698481132715,17.836993464052288,63.07999134727487,1.485899824810408,1.3325032214321149,4.39342375025247,2.935822673826103,4.160132167730052,0.08042885653490987,-1.895835297428831,-0.2358756518912812,0.3985786867630462,0.2732594328531581,0.39978885973267586,1.1818260064631707,1.287924435935271,dry
FREY,OBLI,A,5,2,57.9,379.82,32.08,0.08623655913978494,1.004634206728212,30,112.91981148170332,51.5396179938861,61.38019348781722,1.485899824810408,1.3325032214321149,4.726677933898448,3.9615675134636623,4.133247812935302,0.5322659935605598,-0.5050962327603382,-0.2723263567806937,1.0251832639160725,0.2476192074868824,0.026340849321818693,1.1818260064631707,1.287924435935271,dry
FREY,OBLI,A,6,2,56.239999999999995,462.88,28.36,0.07623655913978494,1.1331394834269757,40,100.93992326723566,11.486394557823129,89.45352870941252,1.485899824810408,1.3325032214321149,4.614525520729894,2.5246396161581526,4.504836223898594,0.38020601123058645,-2.4533310009711617,0.23148560418158806,0.1473961547860361,0.6020115919548804,0.7587751290083778,1.1818260064631707,1.287924435935271,dry
FREY,OBLI,A,7,2,40.26,408.48,24.78,0.06661290322580646,1.207804930626681,29,90.29557948005515,50.65548684053603,39.640092639519125,1.485899824810408,1.3325032214321149,4.503088505515422,3.944596421105239,3.704755082783355,0.22911598930702068,-0.5281062058071401,-0.8532910915965503,1.0148160032288704,-0.16104413045761626,0.2790685937934874,1.1818260064631707,1.287924435935271,dry
